0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.5629052866002482,0.3365951848811939,0.7563525412719194,0.32149548098385594,0.6502891318699184,0.8701472673853026,0.7235583606842901,0.5349335267063893,0.08757522799992756,0.07384442571333949,0.605241794259765,0.9433741143927925,0.2443638208466723,0.7043675420719993,0.9560491235654318,0.9778027491295269,0.833096020192869,0.4696721598728466,0.4011931846907011,0.9947510205644612,0.3156489298040519,0.9474958547988237,0.5395090057265577,0.3977048871863005,0.3020521239127625,0.26518387480503947,0.6913293316404356,0.021641533656186596,0.8862050421120458,0.6134485360397086,0.15186138190157195,0.3790348114210573,0.4932850336578447,0.6163396036493687,0.2263480185384097,0.6055405818810193,0.8608151907118753,0.6488241987362002,0.7582598141556183,0.11005832628280388,0.5100715475805444,0.4899753848529045,0.77082138189974,0.22989279875304547,0.23108748340877128,0.9141901519337274,0.8373917725168702,0.40954531543036765,0.6830569912652216,0.9352654050734159,0.4773898755032491,0.8212580036509713,0.8288750552368072,0.7791690436971734,0.5497401351953712,0.1776511397283329,0.33149458561114287,0.7776021673704214,0.17428020275512424,0.13568140584897748,0.7683637241570374,0.7523543302318814,0.6066385289806391,0.9236102203013061,0.6165494767701567,0.24292855275300695,0.1413914373682772,0.7904866036865847,0.7660253941718658,0.31700410056858175,0.05177897974187928,0.36091898121246047,0.6220502326772426,0.6089342461245124,0.47009224610368605,0.08081981247628889,0.5467950160429496,0.9826310178474849,0.49266857885087134,0.5911484600247476,0.4678712582555775,0.5175592673083997,0.27168138604183056,0.09441767632805309,0.2678204989501687,0.6479873018125666,0.9033287367860758,0.03800743101166759,0.7204049867070772,0.6988496418298524,0.49545445088168094,0.8124811290114273,0.920265148553927,0.19679700257604438,0.3699008568610225,0.3076344019149495,0.038277451234559834,0.6210690237348011,0.0017144119419469916,0.23090659572651617
0.7137045312768606,0.5202885742590482,0.8934707751007345,0.3999688505349752,0.5379824384418619,0.9612636768471496,0.8716970498991437,0.9492461100698719,0.5986450739081128,0.6969242843478298,0.89787272522031,0.29707821826559666,0.26665181450742637,0.5848239134030315,0.2745925636774942,0.6844095155869923,0.09233412628099558,0.11909001489354054,0.8017821276528458,0.21358438155887072,0.7554328967743515,0.22283181374719518,0.22764871037463053,0.5397651405875266,0.05846039356459087,0.10548428922164987,0.17037273544870501,0.9124865225065513,0.7872645831339611,0.1377044131209857,0.8469407520145147,0.2021769652975962,0.9485713280534718,0.8985535795224777,0.7493019646413224,0.5065993502833237,0.6978640859956577,0.3155974068893528,0.2712677983855727,0.3064396274674053,0.24320090104128766,0.6529893386480872,0.12171323857004168,0.009852513184554823,0.2693241089366367,0.5373554883698368,0.6451084246879795,0.27793565612970283,0.760628208198348,0.7244466272685379,0.06887362443056233,0.7688428955488646,0.4339937643135201,0.15599934746504474,0.008649872851872686,0.15236253743735517,0.43963989448383245,0.4894935076612086,0.6048238970821345,0.7911854041322428,0.6963826222435827,0.34293034130624633,0.11513080863818459,0.8228522287026152,0.40228603945975294,0.66991950134231,0.9004714375255958,0.22841622931748518,0.4582988182714196,0.5406189117344553,0.13514775793457545,0.7399919040381988,0.19327061432463566,0.2653948729733635,0.2287125348176673,0.17248093284853994,0.7957917807731647,0.3321424949977647,0.9000394379430396,0.24850873240107418,0.44426362624200166,0.3751350258439139,0.4625203073479014,0.7482035194947478,0.3531079023454353,0.8094300756142196,0.2602663142049799,0.41238560032692817,0.4481302258363371,0.5514644665713391,0.1294802327025657,0.7955571900947014,0.9349900379349947,0.46077546908019684,0.44167137189439387,0.24117281952754865,0.7049370956352163,0.19334080894865124,0.3087633483783989,0.8145176210981901
0.46003301753643555,0.3168880252890567,0.11674413459811817,0.8748741088400536,0.7141660859746644,0.8540842581434696,0.5687021287848566,0.6129184930365845,0.8124656082982114,0.7478759889554318,0.7724837626302588,0.07972260382056007,0.48041824732839444,0.17931975139966738,0.5333636720272708,0.7013845651226944,0.7992511223226337,0.00710739498592261,0.20073421401504632,0.13530835604740332,0.19621415149005728,0.9841997942533105,0.6355935632325256,0.4772416566108362,0.5209102431162087,0.07293734834174259,0.24619746963184852,0.9289323716707436,0.5422749401071947,0.3943473254993499,0.44730076422256815,0.16190993685931687,0.8413513529953427,0.31104821931381466,0.40352585760966164,0.45504469926239466,0.47285737348081014,0.574810392367084,0.0939427131732451,0.32802945015441054,0.3556265319882179,0.27754271157638044,0.5504594220708121,0.08320026659128743,0.7766319844952712,0.9502107194381963,0.9119548534341675,0.6353950325036273,0.6037947489217679,0.11974017153981009,0.1102824844821022,0.9277083571466811,0.5626214332237147,0.2319757032111731,0.09001362207976271,0.20371295896783082,0.8929286444037103,0.04956784353268873,0.7056478060468194,0.19673972790181082,0.8862123208272408,0.613198650220113,0.5916734929487859,0.9860074945794643,0.7761077732431545,0.37850217438092315,0.34916521066904593,0.8731637570145558,0.06812104936113528,0.0488568810476977,0.1513854178047147,0.7119224264756596,0.27848082008088326,0.25336716665383463,0.37487571877432657,0.6004739075476238,0.5665611770099943,0.7028382366918144,0.7149558968063552,0.13105231896334502,0.04063765989404544,0.5990597727222173,0.4550012463889779,0.739114469969234,0.27991158606052124,0.5012193871986028,0.8661586228890421,0.42158673177407024,0.7726574875479564,0.23407081561502352,0.457644993659148,0.2577213827770848,0.786389044783931,0.767292137664608,0.41455105042530604,0.7280800610024478,0.30590610471958257,0.6445998296809776,0.1708900361697907,0.6153516055799955
0.13996738369908712,0.06079941998819649,0.29690563307364926,0.2859460808004002,0.22519593360318524,0.7213394416646217,0.44347929899363336,0.570868977421263,0.9954487822491096,0.03428714730996418,0.597961805640999,0.963420547693179,0.2172398918378562,0.10172810983602432,0.510076553783037,0.2320044164149202,0.7185651124642725,0.2630050743507546,0.9405112784471115,0.05884723748491538,0.7041756544520936,0.5770163110205608,0.4294044509683985,0.7574324975850324,0.5035756406085241,0.5316762343051131,0.1444080693055625,0.7272893208539095,0.9012878947266216,0.06505350654114395,0.7549965432577252,0.1589113802494424,0.40951476189933445,0.6010660577961993,0.8408235512569071,0.8192438995872742,0.09064323045964073,0.01287732894554594,0.936514049922792,0.30215658420987523,0.28089156159256845,0.8231419195613547,0.5999678422100487,0.6982576268646241,0.800980585748956,0.2090464846856257,0.07918221123415492,0.19519872875196853,0.8548637369818337,0.4356666410414327,0.7356795455083329,0.624185678799595,0.025237079968551512,0.9597896715762708,0.6388857749943142,0.17456709514514657,0.6258397018995261,0.295898849155666,0.9790184259137469,0.39128034620510377,0.6081678718731993,0.9802051045814153,0.005742180467755986,0.47101118856656043,0.9461022561021863,0.31873283765316884,0.18340098016113515,0.7669221372711981,0.3243207079297008,0.9782692962257258,0.9039729330137014,0.7195558184816591,0.638921660111464,0.19416692914363765,0.10609889506176629,0.9817304345770275,0.9574964209690506,0.7580605192593204,0.8847371520280376,0.10905651786597659,0.43668247752965783,0.5858918684277796,0.3107958076467945,0.3660937580726049,0.0027681035311779567,0.8757411303112228,0.29236169357179875,0.46622060772021356,0.7230452698948433,0.4028914030236379,0.9506516236742861,0.5865134085705144,0.5281879601602384,0.23463534713702927,0.9104937852125055,0.48052355005350833,0.9847859469995157,0.944821838233139,0.13307202975902754,0.6805069782304436
0.13833466531973926,0.6738757205190851,0.3386814633811781,0.08720345185046696,0.9262191805178404,0.5252974064487432,0.7339403903641006,0.3705373375533014,0.3382083672615259,0.8203516037440011,0.9702470216139254,0.876523524704691,0.15200312403084126,0.9504793396175515,0.292466664356148,0.447447065684635,0.6792520237307933,0.2965858491883928,0.2390355533121955,0.3183531217134963,0.5816312218180144,0.07195864476515723,0.9532132835549589,0.4814478922759733,0.29410788435643553,0.715669670018805,0.2335116745591712,0.025576870431699206,0.06914239398584243,0.05143794117681111,0.8438880301589329,0.15951712706298338,0.12879983292555508,0.78401785591155,0.5906357223536318,0.640733586379195,0.08271939686239449,0.6421046924859191,0.5941035235704355,0.8754436128816252,0.17497369433827004,0.16847623071920026,0.0009726563554650625,0.7967805884809991,0.737957988295026,0.08031864944954137,0.6217803346272035,0.4699072226902352,0.7607212368173961,0.03885008160342451,0.7274900737426719,0.2772986240813786,0.7893163628966491,0.25280760675194003,0.0015375018735106494,0.7559302541658148,0.20450775957684186,0.21492814823286466,0.15381012978435038,0.6641499877441355,0.155908151667024,0.5972594161156799,0.839960442696043,0.03393486233499843,0.018140215807509463,0.31792392145375814,0.2298952095258464,0.6471598726069132,0.36798109304157123,0.714736720994388,0.7764348942780046,0.03485830183643657,0.9019419252360557,0.7740635754409091,0.5099523802821508,0.40293532903982054,0.41519705954636876,0.48539136841037944,0.27014354917071515,0.792809053377102,0.24870369963471362,0.42155214921312023,0.9631531764974355,0.46950526375213286,0.42812876542516065,0.3118180558954471,0.007925318211732701,0.5624286160803251,0.1328281695053164,0.20885461523386084,0.0505353242074591,0.6468695802109963,0.14544435645383302,0.8199126207364884,0.5015060356766128,0.7277967426163592,0.31064417405774236,0.4206327412752877,0.22810319299579618,0.8887217891438155
0.5395236616005938,0.3098766981944685,0.06722706387052568,0.9633452306404671,0.8683672586451969,0.3826049038535473,0.10894195162681797,0.19317280025241956,0.9334950894974767,0.0161680241262232,0.23039074707868323,0.3581458347044375,0.1438964796673723,0.16571933029235808,0.13201779742971453,0.19315173061434976,0.8667556143190751,0.5597932540115984,0.07302152563804398,0.34278593898690346,0.569587449140819,0.9383801725355276,0.36227323267805644,0.24142902423767154,0.1607948696527366,0.16261409302168417,0.8833657826573393,0.429566157123471,0.26031271772339437,0.5592890215891124,0.5447622110587389,0.2325272380503094,0.34585988341507345,0.3863510636968073,0.7564701620476093,0.976580399244515,0.5212428202311727,0.6776277833435387,0.7100572964176664,0.03280027558703935,0.9145877030982454,0.6800861277058594,0.02519827071583336,0.04042717138983676,0.3336579369724575,0.3962852389225624,0.9244018107748779,0.8853394901233997,0.4845566326561901,0.5781107138838983,0.5532154651517871,0.4908083260422238,0.2681811714262494,0.9803588811381516,0.7834627794304367,0.7938541951824263,0.40863332703058575,0.356984144210827,0.6967373702824275,0.6084115150271323,0.13395970106249067,0.685908075986525,0.04355053753534577,0.4004141963669703,0.6126447820007215,0.6824389544438816,0.9432851576436647,0.55743329911515,0.5347887354752352,0.41004159957574515,0.1523156682995115,0.655339833448334,0.17065768594393305,0.940293792109216,0.21902248579388583,0.7683870556485353,0.9264405816160206,0.6157223121626103,0.6088701625216082,0.03427808741379579,0.30063854275376656,0.2941896646463533,0.26450576959929606,0.38331153931662243,0.7907978408485725,0.09672253827543642,0.7706078789502229,0.12078868521490094,0.6345118214473615,0.8783387569807211,0.38038955772087135,0.9354068289064443,0.20472262853286338,0.03031116976988457,0.5607453040666606,0.6048187325543388,0.4383298458057965,0.7171899943683755,0.7177470288286543,0.9309526106062336
0.9171760887042346,0.6389948605124474,0.36150705146620865,0.5886355802392202,0.3023289671330751,0.3976341553996292,0.41750132712768817,0.7455572854724934,0.09014206014803605,0.2800847180902082,0.85208887177496,0.5045967426441145,0.14594267288671503,0.7986757795284625,0.6224244138488082,0.3107761405424263,0.7996583010994165,0.37010397771061676,0.29891789011941583,0.04570178592515717,0.3680677059077553,0.16098895912549338,0.6310344162734829,0.33614678525111685,0.1013180696574203,0.8972838542913024,0.3528932142891996,0.6733819062033568,0.7802003963897093,0.19684755405263132,0.23296249972071692,0.8065168522071211,0.08342429403811025,0.4342871280298546,0.4067913988301406,0.031660828601243196,0.22902228653106604,0.7501585780036208,0.5233858645044833,0.10105192706544486,0.5187693861884668,0.8691870229318148,0.42937022005985526,0.4956643693008118,0.6494621512429362,0.8674851128472447,0.4738830565233201,0.6450468641491192,0.2755692853711871,0.4186517872338982,0.3023563719624107,0.30786394356671565,0.11009072616351645,0.15590222352100014,0.9646957192697094,0.32769239548184714,0.06375992282904974,0.7554044920494754,0.6383300683575257,0.048055397931445754,0.8453093139385643,0.10803328386907296,0.5142883549746635,0.3863766338942618,0.06208924671189564,0.3094168691369852,0.30310298377652245,0.17950804089761974,0.27297363600599667,0.6902634362538933,0.3579873456983158,0.19883883220432352,0.672376069997835,0.49546893566347805,0.14156938968682908,0.6128869260164116,0.06760310061201835,0.5239395556394335,0.7548832707180146,0.9818045749786535,0.5105512088121351,0.4338211112337369,0.32078321270427423,0.7360759907647889,0.743941593931229,0.4464945836153298,0.1274752024366883,0.4138416476788045,0.8093377162967563,0.35163926086361386,0.758732920825345,0.2982908385256877,0.25410824435329715,0.18195695457095695,0.9513872518763833,0.09459535395290786,0.4308100316703758,0.17595625512033308,0.6878380494007352,0.11221887791160157
0.8840733147868995,0.009536334836845128,0.18446259120055686,0.8666290962287881,0.668111245470687,0.9152966170378605,0.4939270636998323,0.8730820075391961,0.7390918983400745,0.25697143973981085,0.6707374715462464,0.44186572253141065,0.5508467684910379,0.49764455590794654,0.006101282596283397,0.46623623316542506,0.4956008728710799,0.3212554092333839,0.8782109969484893,0.5174452495803905,0.00489691990870611,0.7338090068684764,0.8012889798193932,0.6171541586386944,0.8201372091817198,0.21064115160161379,0.19866755790837232,0.36069895778434713,0.7141214071003041,0.41219598812267577,0.09910746692839112,0.024724027081155953,0.551666107724067,0.3154509588875314,0.7218801079111294,0.5534750860349114,0.30303576861516035,0.9905390112256747,0.6815962813256071,0.9422306411712782,0.7581677264357083,0.2809959454041291,0.24697006568338864,0.44810871346146186,0.12714906495588707,0.2294825824887461,0.8476201954487301,0.7581054395022875,0.3226208060527256,0.8625436468339487,0.5574614319480311,0.047493174252497994,0.8504149262481704,0.9270189014905412,0.5528159352166071,0.8663680668406926,0.04148634033695586,0.942836911328758,0.7529190069667884,0.1309870304877343,0.010349599565067535,0.5205792902421464,0.44816813208548467,0.3927973612636393,0.44872095393776235,0.7061787881174482,0.031165686022397665,0.4046418591606802,0.6830042679523984,0.39135440494188956,0.24802528524907075,0.17508551077251866,0.11081554016774575,0.4441686603537178,0.8834859014219845,0.8419276980937056,0.6500836757585198,0.9842449482239743,0.6329909858624809,0.4864022109875066,0.6380241516395841,0.02697779477140827,0.13061096467158606,0.3491933736736854,0.7926465969057475,0.41706610366471253,0.18324266177030424,0.6423993027227866,0.04897600475130304,0.36269212714094223,0.915148569219717,0.7697873854956967,0.8277025820200805,0.9465046978991367,0.9943752405758701,0.984778596067116,0.8113732616795417,0.026883121075272243,0.41656597307409626,0.45518765434044894
0.33383796206708993,0.13183477981155178,0.45089583619640905,0.9177761638788446,0.479143494931737,0.3003599063232585,0.6850510814744268,0.5099541508011001,0.36210565447197496,0.016571525371070095,0.06884764851208303,0.24575030823852728,0.868774718827332,0.1277852184011259,0.9461142268964089,0.26056388689012877,0.30659684312455937,0.0033477434076836232,0.46664883755063613,0.21040751028914784,0.7358815730246064,0.03921784901729097,0.004002409555681652,0.7702331067416779,0.38753525003376055,0.08521007567539485,0.8428653174781537,0.09656691797982475,0.21277408014411847,0.5838818746404684,0.504342151506151,0.2246596520499402,0.5307472620460914,0.6428325168563482,0.8883355601457943,0.8650322262415813,0.08504557809157376,0.8530313113714634,0.36722272452768223,0.8382023087145605,0.8508375527346033,0.010223802946850213,0.32148341265273217,0.619632446386003,0.4370743275346811,0.13184627309004426,0.6764994967357936,0.8902174731332693,0.5758462595882747,0.25903566817004275,0.5048091988721275,0.7512817348504726,0.7803014117805667,0.01558186758182245,0.3946347277226856,0.274752685957786,0.9526952616638269,0.19990482440660884,0.32602674446546587,0.0840079677174721,0.6592553855249079,0.2916146842172367,0.674129244964373,0.294463629740882,0.15713132929376883,0.19770976891564374,0.11561528249691122,0.2483023924710075,0.22643920161134545,0.04438928759927663,0.6785681026202326,0.7013074923678211,0.7220621162526548,0.9891335290579484,0.16947003689059414,0.6141544157186409,0.6820649275207877,0.340800952501219,0.7399084012838095,0.005033338324253123,0.60969980177941,0.350497118865956,0.9766690135950533,0.9653634458863465,0.6169629125664784,0.029469790774005133,0.3223098680911676,0.4510138633280185,0.8991286021164591,0.44945018150914606,0.7549302105459681,0.015062004469879042,0.015271442905866905,0.9898654099168773,0.7518382027531558,0.2760382015138134,0.0347184106972378,0.5887541639968035,0.6600658075808568,0.6380617514681823
0.568164779025178,0.44652152002045753,0.2529705700943268,0.10447127900084396,0.31002389199468183,0.9526125789064892,0.6115595586352995,0.9331233541654917,0.3343057551124531,0.28676576850324054,0.808421903108691,0.5574125106212762,0.8737451277267532,0.14489735053639308,0.4271363556105392,0.29473678565422645,0.8143682009722042,0.9896316929250553,0.7742994307545707,0.5221549048922931,0.7723655986255196,0.5322963229570696,0.6499510165044136,0.2952759290961815,0.7476487410545936,0.16855406853758126,0.3419500157351969,0.94012039237521,0.4174242757377762,0.5441537151718414,0.7067289479707597,0.8045102187600612,0.38400395565454204,0.12046110545930944,0.5388674568828513,0.7172032339876999,0.39752639693984904,0.9744099411698812,0.4550839076906463,0.4499018460295261,0.4780370686201678,0.5353031462826721,0.324049916613653,0.2934777125600654,0.36351534305441646,0.633354181804723,0.4800783575431957,0.30315231852858204,0.7672163332943924,0.9439644242648697,0.7896345627577723,0.584075470381773,0.4123848672571171,0.5858582407019348,0.5667095542424576,0.49752774657482846,0.872760875701033,0.4690262740934905,0.1960865116925561,0.4852874565890275,0.8863410705085215,0.12239553983400953,0.14325647958903787,0.07785400040215507,0.960204008102064,0.6209222744751521,0.8445795557452378,0.6192826646216787,0.9421828226183777,0.6628507416842773,0.6233113749462476,0.025082150721537744,0.9107796330594198,0.3517089708549044,0.46671933475780847,0.037112437777118146,0.2569563947556688,0.15979224135349313,0.8864087801118714,0.6923111905017372,0.6112376690633958,0.13687518299649426,0.40946974295668426,0.8714313184663425,0.6528506127899263,0.8383730134493845,0.28683169154242805,0.8468449331337347,0.020158399725616505,0.02600754547923856,0.791978990688353,0.9520600137902413,0.808620906406869,0.9556112238670345,0.20614581091368223,0.16408819289905097,0.36099951838461664,0.06309261640060271,0.01412238372659047,0.9116678861284377
