2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01,2.000000000000000000e+01
1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01,1.989999999999999858e+01
1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01,1.980000000000000071e+01
1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01,1.969999999999999929e+01
1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01,1.960000000000000142e+01
1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01,1.950000000000000000e+01
1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01,1.939999999999999858e+01
1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01,1.930000000000000071e+01
1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01,1.919999999999999929e+01
1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01,1.910000000000000142e+01
